2026-09-18 08:22:23,305 - __main__ - INFO - Pipeline execution log: logs/pipeline_20260918T112223Z.txt
2026-09-18 08:22:23,306 - __main__ - INFO - Running stage prepare: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/00_audio_preparer.py
2026-09-18 08:22:24,413 - __main__ - INFO - Audio preparation queue: total=23 completed=23 pending=0
2026-09-18 08:22:24,548 - __main__ - INFO - Finished stage prepare status=success duration_seconds=1.2
2026-09-18 08:22:24,548 - __main__ - INFO - Running stage transcribe: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/00_audio_transcriber.py
2026-09-18 08:22:25,054 - __main__ - INFO - Found 100 audio files in data/processed/audio_chunks
2026-09-18 08:22:25,289 - __main__ - INFO - Transcription queue: total=100 completed=100 pending=0
2026-09-18 08:22:25,289 - __main__ - INFO - Transcription complete
2026-09-18 08:22:25,395 - __main__ - INFO - Finished stage transcribe status=success duration_seconds=0.8
2026-09-18 08:22:25,395 - __main__ - INFO - Running stage ner: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/01_ner_extractor.py
2026-09-18 08:22:25,898 - __main__ - INFO - NER queue: total=100 completed=100 pending=0
2026-09-18 08:22:25,988 - __main__ - INFO - Finished stage ner status=success duration_seconds=0.6
2026-09-18 08:22:25,988 - __main__ - INFO - Running stage anonymize: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/01_anonymizer.py
2026-09-18 08:22:26,492 - __main__ - INFO - Anonymization queue: total=208 completed=208 pending=0
2026-09-18 08:22:26,492 - __main__ - INFO - Building anonymization mapping...
2026-09-18 08:22:26,616 - __main__ - INFO - Found 289 identifiers to anonymize
2026-09-18 08:22:26,616 - __main__ - INFO - Writing mapping to data/processed/chave_relacional.json
2026-09-18 08:22:26,623 - __main__ - INFO - Anonymization complete
2026-09-18 08:22:26,717 - __main__ - INFO - Finished stage anonymize status=success duration_seconds=0.7
2026-09-18 08:22:26,717 - __main__ - INFO - Running stage git: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/02_git_parser.py
2026-09-18 08:22:27,198 - __main__ - INFO - Reading repositories list from data/raw/repos_list.csv
2026-09-18 08:22:27,222 - __main__ - INFO - Skipping current Git outputs
2026-09-18 08:22:27,314 - __main__ - INFO - Finished stage git status=success duration_seconds=0.6
2026-09-18 08:22:27,314 - __main__ - INFO - Running stage lake: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/03_data_lake_builder.py
2026-09-18 08:22:27,808 - __main__ - INFO - Skipping current data lake contracts
2026-09-18 08:22:27,808 - __main__ - INFO - Data lake contracts written to data/lake
2026-09-18 08:22:27,894 - __main__ - INFO - Finished stage lake status=success duration_seconds=0.6
2026-09-18 08:22:27,894 - __main__ - INFO - Running stage repo-snapshots: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/02b_git_repository_snapshots.py
2026-09-18 08:22:28,399 - __main__ - INFO - Skipping current repository snapshots
2026-09-18 08:22:28,400 - __main__ - INFO - Repository snapshots written to data/lake/git_repository_snapshots.parquet
2026-09-18 08:22:28,486 - __main__ - INFO - Finished stage repo-snapshots status=success duration_seconds=0.6
2026-09-18 08:22:28,486 - __main__ - INFO - Running stage contracts: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/phase2_contracts.py --lake-dir /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/lake --output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/phase2_contract_report.json
2026-09-18 08:22:29,169 - __main__ - INFO - Finished stage contracts status=success duration_seconds=0.7
2026-09-18 08:22:29,169 - __main__ - INFO - Running stage nlp: /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/.venv/bin/python /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/04_nlp_qualitative_miner.py --lake-dir /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/lake --contract-report /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/phase2_contract_report.json --catalog-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/.private/student_prompt_catalog.parquet --output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/student_nlp.parquet --transcript-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/transcript_nlp.parquet --textual-cut-signals-output /home/amg/projects/uece/Do-We-Still-Need-to-Be-Agile/data/analysis/textual_cut_signals.parquet --backend openai
INFO:__main__:Reusing 1122 completed student NLP observations from final artifact
INFO:__main__:Resuming 1122 completed student NLP observations
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:31/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:31/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:31/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:32/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:33/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:34/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:35/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:36/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:37/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:38/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:39/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:40/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:41/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:42/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:43/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:44/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t1.csv:45/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:46/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:47/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:48/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:49/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:50/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:51/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:52/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:53/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:54/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:55/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:56/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:57/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:58/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:59/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:60/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:61/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:62/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:63/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:64/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:65/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:66/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:67/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:68/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:69/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:70/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/project_challenges
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/autonomy_tool_dependency
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:71/career_expectation
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/ai_benefit
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/ai_career_impact_5y
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/project_feeling
INFO:__main__:Skipping completed student NLP observation 2025.2/alunos_t2.csv:72/project_challenges
